,utt,influence,weight,index
6345,tell me if there is any transaction fee using royal brands in europe,0.0,0.5,-1
6346,"if i use my contacts in tahiti, will i be charged",0.0,0.5,-1
6347,is there a fee associated with use of my passport in burkina faso,0.0,0.5,-1
6348,does american express charge entrance fees for iceland,0.0,0.5,-1
6349,will i be charged if i use the condom in france,0.0,0.5,-1
6350,does american express charge customs fees for iceland,0.0,0.5,-1
6351,can you tell me if i will have any transactions recorded for using my discover card in turkey,0.0,0.5,-1
6352,are there extra grounds for using my card in mexico,0.0,0.5,-1
6353,is there a surcharge for using my passport in italy while i'm there,0.0,0.5,-1
6354,what are the fees to use my land in nigeria,0.0,0.5,-1
6355,does my bank of america card have international entrance fees,0.0,0.5,-1
6356,does my purse charge if i use it in china,0.0,0.5,-1
6357,do travelers to egypt get hit with legal fees if they're using a mastercard,0.0,0.5,-1
6358,are there extra charges for using my passport in mexico,0.0,0.5,-1
6359,are there any membership fees associated with my navy federal card if i am in japan,0.0,0.5,-1
6360,will i be charged if i use my powers in france,0.0,0.5,-1
6361,i want to know if there is any entry fee using washington federal card when i am in canada,0.0,0.5,-1
6362,will i be charged if i use my services in dublin,0.0,0.5,-1
6363,are there grounds for using my card in tampa,0.0,0.5,-1
6364,give me a list of international transaction centers for my amex,0.0,0.5,-1
6365,tell me if there is any entrance fee using royal card in europe,0.0,0.5,-1
6366,will i be charged if i use the drug in australia,0.0,0.5,-1
6367,how much are the international transaction fees for my chase ##r,0.0,0.5,-1
6368,tell me if there is any registration fee using royal card in europe,0.0,0.5,-1
6369,are transaction fees charged for my aaa ##s in canada,0.0,0.5,-1
6370,can you tell me if i will have any attorneys fees for using my discover card in turkey,0.0,0.5,-1
6371,what are the foreign entrance fees for cuba,0.0,0.5,-1
6372,how much can i expect in legal fees for using my visa in portugal,0.0,0.5,-1
6373,are there extra charges for using my services in mexico,0.0,0.5,-1
6374,does visa charge passport fees in the uk,0.0,0.5,-1
6375,how much are the foreign consulate fees in brisbane,0.0,0.5,-1
6376,will my masteralso charge me a fee for international transactions,0.0,0.5,-1
6377,does my bank of the west card have international entrance fees,0.0,0.5,-1
6378,do you charge me if i use my powers in japan,0.0,0.5,-1
6379,does my navy federal seal have international transaction fees,0.0,0.5,-1
6380,are there any registration fees associated with my usaa card if i am in south korea,0.0,0.5,-1
6381,how much are the foreign customs fees in brisbane,0.0,0.5,-1
6382,are there any transaction documents associated with my navy federal card if i am in germany,0.0,0.5,-1
6383,will i receive a fee if i use my passport in ireland,0.0,0.5,-1
6384,does visa charge entrance fees in the uk,0.0,0.5,-1
6385,what is the surcharge for using my apartment in italy while i visit,0.0,0.5,-1
6386,will i get charged extra if i use my bicycle while in italy,0.0,0.5,-1
6387,are there any transaction records associated with my navy federal card if i am in japan,0.0,0.5,-1
6388,what are the fees to use my services in nigeria,0.0,0.5,-1
6389,do you charge me if i use my contacts in japan,0.0,0.5,-1
6390,when was the fire in the shop,0.0,0.5,-1
6391,tell me when someone looked at my face last,0.0,0.5,-1
6392,what's the date on which my last wardrobe change occurred,0.0,0.5,-1
6393,my ass was looked at when,0.0,0.5,-1
6394,"i can't remember when my car keys went to the shop, can you find out for me",0.0,0.5,-1
6395,when did i most recently have my face in the shop,0.0,0.5,-1
6396,what is the last date of service on my hands,0.0,0.5,-1
6397,can you find the date of my last career change,0.0,0.5,-1
6398,"i last took my bike to the shop, when",0.0,0.5,-1
6399,when was the last time i changed my outfit,0.0,0.5,-1
6400,please find the date of my last page change,0.0,0.5,-1
6401,when did i get my body oil change,0.0,0.5,-1
6402,please tell me when the last time was that my boyfriend was in the shop,0.0,0.5,-1
6403,when was my car he worked on,0.0,0.5,-1
6404,please tell me the last time i took my bike to the shop,0.0,0.5,-1
6405,please find the date of my last career change,0.0,0.5,-1
6406,how long has it been since my face was looked at,0.0,0.5,-1
6407,i need you to look up the date of my grandfather's last visit to the shop,0.0,0.5,-1
6408,when did i have my picture looked at,0.0,0.5,-1
6409,find out the last time i had my eyes checked,0.0,0.5,-1
6410,let me know when my painting was last looked at,0.0,0.5,-1
6411,i need you to look up the date of my daughter's last visit to the shop,0.0,0.5,-1
6412,do you remember my last career change,0.0,0.5,-1
6413,when did my face get looked at last,0.0,0.5,-1
6414,when was my chance in the shop,0.0,0.5,-1
6415,look up the date of my father's most recent visit to the shop,0.0,0.5,-1
6416,i need to know when it was that i even took my car to have the oil changed,0.0,0.5,-1
6417,"i can't remember when my car accident went to the shop, can you find out for me",0.0,0.5,-1
6418,when did i first do maintenance on my car,0.0,0.5,-1
6419,"i can't remember when my arm was last serviced, can you find out for me",0.0,0.5,-1
6420,"i even took my car to the shop, when",0.0,0.5,-1
6421,tell me the date of my final car check up,0.0,0.5,-1
6422,last incident of my career in the shop,0.0,0.5,-1
6423,find out the last time i had my records checked,0.0,0.5,-1
6424,when did i last do maintenance on my apartment,0.0,0.5,-1
6425,look up the date of my last marriage change,0.0,0.5,-1
6426,"i can't remember when my mum last went to the shop, can you find out for me",0.0,0.5,-1
6427,find out when my most recent personality change occurred,0.0,0.5,-1
6428,i need to know when my face was last changed,0.0,0.5,-1
6429,what is my school schedule like for the day,0.0,0.5,-1
6430,do you know if i have any ids set up with travis today,0.0,0.5,-1
6431,which choice do i have today,0.0,0.5,-1
6432,please list my classes for today from 8:00 am to 2:00 pm,0.0,0.5,-1
6433,do i have any problems today between 2 and 3,0.0,0.5,-1
6434,please list my emails for today from 8:00 am to 2:00 pm,0.0,0.5,-1
6435,"for today only, how many words are with jake",0.0,0.5,-1
6436,do you know if i have any contacts set up with travis today,0.0,0.5,-1
6437,what's on my school schedule today,0.0,0.5,-1
6438,when is the interview with homer scheduled for,0.0,0.5,-1
6439,do i have classs from 1 to 4 today,0.0,0.5,-1
6440,do i have any luck with ben today,0.0,0.5,-1
6441,what kind of vitamins do i have today,0.0,0.5,-1
6442,did i schedule any vitamins for today,0.0,0.5,-1
6443,go over my school schedule with me please,0.0,0.5,-1
6444,do i have periods from 1 to 4 today,0.0,0.5,-1
6445,when do i have school today,0.0,0.5,-1
6446,are there any classes for today on my calendar,0.0,0.5,-1
6447,what is my school schedule today,0.0,0.5,-1
6448,do i have any vitamins today between 4 and 5,0.0,0.5,-1
6449,check to see if i have any vitamins with peter today,0.0,0.5,-1
6450,when is my relationship with roger,0.0,0.5,-1
6451,do i have any classes today between 6 and 7,0.0,0.5,-1
6452,what hope do i have today,0.0,0.5,-1
6453,check to see if i have any flus with peter today,0.0,0.5,-1
6454,do i have any vitamins planned for today,0.0,0.5,-1
6455,how many total hits will i have between 2 and 5,0.0,0.5,-1
6456,do you see any classes with john on my schedule today,0.0,0.5,-1
6457,how many classes do i have today between noon and one,0.0,0.5,-1
6458,do i have any classes planned for today,0.0,0.5,-1
6459,do i have classes from 1 to 4 today,0.0,0.5,-1
6460,do i have any ids coming up today,0.0,0.5,-1
6461,do i have any meetings with stan ##g,0.0,0.5,-1
6462,how many vitamins do i have today between noon and one,0.0,0.5,-1
6463,are there any classes i have today,0.0,0.5,-1
6464,tell me how many nights with pete i have for today,0.0,0.5,-1
6465,are any games booked for today,0.0,0.5,-1
6466,can you tell me what time i am alone with sarah today,0.0,0.5,-1
6467,when do i have vitamins today,0.0,0.5,-1
6468,until today,0.0,0.5,-1
6469,i need to know if i have any classes scheduled for today,0.0,0.5,-1
6470,do i have any meetings with ben ##nie,0.0,0.5,-1
6471,check to see if i have any problems with peter today,0.0,0.5,-1
6472,when is my relationship with bob,0.0,0.5,-1
6473,tell me what my day looks like today in terms of colors,0.0,0.5,-1
6474,let me know every patient i have scheduled today,0.0,0.5,-1
6475,what they are in spinach dip,0.0,0.5,-1
6476,what they are found in hunan chicken,0.0,0.5,-1
6477,please list references for broccoli cheddar soup,0.0,0.5,-1
6478,what secrets are in coffee cakes,0.0,0.5,-1
6479,which characters are in pizza,0.0,0.5,-1
6480,what choice do i need for tacos,0.0,0.5,-1
6481,what spices are required for chicken noodle soup,0.0,0.5,-1
6482,what colors are in spinach dip,0.0,0.5,-1
6483,do you have a list of colors that i'll need for blondies,0.0,0.5,-1
6484,what they are in cake,0.0,0.5,-1
6485,she needed to make a mexican lasagna,0.0,0.5,-1
6486,what women are in salsa,0.0,0.5,-1
6487,what else do i need for philly cheesesteaks,0.0,0.5,-1
6488,what lives are in chips,0.0,0.5,-1
6489,what secrets are in sushi,0.0,0.5,-1
6490,what qualities are needed for shrimp cocktail,0.0,0.5,-1
6491,the flaws in pizza are what,0.0,0.5,-1
6492,what else do i need for gumbo,0.0,0.5,-1
6493,i want to make a meat stew what else do i need,0.0,0.5,-1
6494,what are the odds to make shepherd's pie,0.0,0.5,-1
6495,what else go in pizza,0.0,0.5,-1
6496,the stakes in pizza are what,0.0,0.5,-1
6497,pizza has which flavor,0.0,0.5,-1
6498,what diamonds are in sugar cookies,0.0,0.5,-1
6499,the codes in pizza are which ones,0.0,0.5,-1
6500,what men are in dough,0.0,0.5,-1
6501,what else do i need to make potato skins,0.0,0.5,-1
6502,what babies are in dough,0.0,0.5,-1
6503,what choice do i need to make salmon salad,0.0,0.5,-1
6504,what qualities are necessary for a steak,0.0,0.5,-1
6505,i want to cook a quick breakfast what else do i need,0.0,0.5,-1
6506,what secrets are in cake,0.0,0.5,-1
6507,tell me what else i need for carne asada,0.0,0.5,-1
6508,show me the powers that i need for ceviche,0.0,0.5,-1
6509,what facilities are required for chicken noodle soup,0.0,0.5,-1
6510,what secrets are in sugar cookies,0.0,0.5,-1
6511,"in making an omelette, what choice do i need",0.0,0.5,-1
6512,what decisions do i need to make spaghetti,0.0,0.5,-1
6513,what else go in spaghetti,0.0,0.5,-1
6514,i need to know the sex in a hamburger,0.0,0.5,-1
6515,what remains are found in hunan chicken,0.0,0.5,-1
6516,which keys are in pizza,0.0,0.5,-1
6517,what are the characters in gumbo,0.0,0.5,-1
6518,he needed to make a mexican lasagna,0.0,0.5,-1
6519,what qualities are present in marshmallows,0.0,0.5,-1
6520,what preparations do i need to make pancakes,0.0,0.5,-1
6521,"in terms of making scrambled eggs, what else do i need",0.0,0.5,-1
6522,what might go in a milky way,0.0,0.5,-1
6523,show me the strength that i need for ceviche,0.0,0.5,-1
6524,i’m making spaghetti what else do i need,0.0,0.5,-1
6525,what choice do i need to make broccoli cheddar soup,0.0,0.5,-1
6526,what secrets are in mashed potatoes,0.0,0.5,-1
6527,what choice do i need for chicken breast,0.0,0.5,-1
6528,what else do i need to make broccoli cheddar soup,0.0,0.5,-1
6529,what colors are in antipasto salad,0.0,0.5,-1
6530,what diamonds are in coffee cakes,0.0,0.5,-1
6531,what secrets are in cheese cake,0.0,0.5,-1
6532,the clues in pizza are which ones,0.0,0.5,-1
6533,what are the habits of spaghetti,0.0,0.5,-1
6534,what they are in tortillas,0.0,0.5,-1
6535,what are the clues in gumbo,0.0,0.5,-1
6536,what else do i need to make egg salad,0.0,0.5,-1
6537,give me a list of spices needed for pizza dough,0.0,0.5,-1
6538,i need to know the taste in a hamburger,0.0,0.5,-1
6539,what else do i need to bake a cake,0.0,0.5,-1
6540,what might go in potato skins,0.0,0.5,-1
6541,what mistake do i need to make spaghetti,0.0,0.5,-1
6542,tell me the difference in pizza,0.0,0.5,-1
6543,what minerals are present in marshmallows,0.0,0.5,-1
6544,what are the secrets of spaghetti,0.0,0.5,-1
6545,what choice do i need for philly cheesesteaks,0.0,0.5,-1
6546,what girls are in salsa,0.0,0.5,-1
6547,tell me what news i need for carne asada,0.0,0.5,-1
6548,what mess do i need to make pizza,0.0,0.5,-1
6549,do you have a list of pictures that i'll need for blondies,0.0,0.5,-1
6550,what else do i need for tacos,0.0,0.5,-1
6551,which planet does gumbo have,0.0,0.5,-1
6552,what characters are in tortillas,0.0,0.5,-1
6553,"in making an omelette, what else do i need",0.0,0.5,-1
6554,what diamonds are in cheese cake,0.0,0.5,-1
6555,tell me what potion i will need to make this meal,0.0,0.5,-1
6556,what characters are in sushi,0.0,0.5,-1
6557,i need to prevent fraudulent activity on my card,0.0,0.5,-1
6558,send user activity information,0.0,0.5,-1
6559,i'm thinking someone may have used my card in a roundabout way,0.0,0.5,-1
6560,i have a daily transaction from fry's on my account,0.0,0.5,-1
6561,i have a weekly transaction from wal mart showing on my account,0.0,0.5,-1
6562,i see a dvd transaction from netflix on my account,0.0,0.5,-1
6563,"i need to detect fraudulent activity on my visa card, please",0.0,0.5,-1
6564,i have a weekly transaction from fry's on my account,0.0,0.5,-1
6565,i think there's a business transaction on my account,0.0,0.5,-1
6566,"i want to detect fraudulent activity on my amex card, please",0.0,0.5,-1
6567,i need to report a business transaction from postmates on my account,0.0,0.5,-1
6568,"i want to detect fraudulent activity on my visa card, please",0.0,0.5,-1
6569,i need to report every activity on my card,0.0,0.5,-1
6570,i spotted a software transaction from microsoft on my account,0.0,0.5,-1
6571,i believe that there is some paranormal activity on my capital one account,0.0,0.5,-1
